customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
57196a49e744d8cf881f433e8f3c583e,d8811f570278be4d4c3120202dbe00ab,59621,mossoro,RN,Active,0c61d8257611b6d6465f9c8ec5674b0a,delivered,2018-01-06 17:32:57,2018-01-09 16:10:41,2018-01-15 16:22:19,2018-02-07 21:13:32,2018-02-14,23.0,1.0,credit_card,5.0,137.24,74350f1304aece2c06aad61ef597edce,4.0,no comment,no comment,2018-02-08,2018-02-11 00:51:18,59621,mossoro,RN,-5.170431328417514,-37.33405051288956
7b11c617863d7b6170f508363593b4bb,e9695c601dc6d29ddffd2dd3ca54720c,37718,pocos de caldas,MG,Active,b2206d0ce2ecabdb39fcd5ce941805ad,delivered,2018-05-14 13:12:20,2018-05-14 13:31:06,2018-05-17 12:42:00,2018-06-08 17:32:09,2018-06-05,22.0,1.0,credit_card,2.0,116.62,76264cec67db5cbc0360ce6c376b015c,5.0,no comment,no comment,2018-06-07,2018-06-11 11:15:32,37718,pocos de caldas,MG,-21.88129040399997,-46.61625499999997
6737682696919bd8d9f5cd4894676348,6a40e308587d00948b7219535e9e556b,72301,brasilia,DF,Active,b0cd3123ecc7babec23f9cb415bc6db6,delivered,2018-04-05 22:37:33,2018-04-05 22:50:14,2018-04-07 01:03:30,2018-04-19 23:45:41,2018-04-24,13.0,1.0,credit_card,2.0,197.13,4287ae55b776deed9e9ee91c43936b86,4.0,no comment,òtima loja,2018-04-20,2018-04-23 00:20:08,72301,brasilia,DF,-15.886355553275868,-48.1078318488668
6737682696919bd8d9f5cd4894676348,6a40e308587d00948b7219535e9e556b,72301,brasilia,DF,Active,b0cd3123ecc7babec23f9cb415bc6db6,delivered,2018-04-05 22:37:33,2018-04-05 22:50:14,2018-04-07 01:03:30,2018-04-19 23:45:41,2018-04-24,13.0,1.0,credit_card,2.0,197.13,4287ae55b776deed9e9ee91c43936b86,4.0,no comment,òtima loja,2018-04-20,2018-04-23 00:20:08,72301,samambaia,DF,-15.886815951798615,-48.1087458600982
ff891bcae7042cd5420f17811ab607d5,c7fb005dfaed077788b1da6313ee6688,72301,brasilia,DF,Active,16b0354e89f049afdd965c97e243dac6,delivered,2018-08-03 21:33:14,2018-08-03 21:45:29,2018-08-06 16:34:00,2018-08-10 18:41:11,2018-08-17,4.0,1.0,credit_card,1.0,43.29,034ff7d8893780d6d08f5d872e10eb5f,4.0,no comment,no comment,2018-08-11,2018-08-11 22:15:53,72301,brasilia,DF,-15.886355553275868,-48.1078318488668
ff891bcae7042cd5420f17811ab607d5,c7fb005dfaed077788b1da6313ee6688,72301,brasilia,DF,Active,16b0354e89f049afdd965c97e243dac6,delivered,2018-08-03 21:33:14,2018-08-03 21:45:29,2018-08-06 16:34:00,2018-08-10 18:41:11,2018-08-17,4.0,1.0,credit_card,1.0,43.29,034ff7d8893780d6d08f5d872e10eb5f,4.0,no comment,no comment,2018-08-11,2018-08-11 22:15:53,72301,samambaia,DF,-15.886815951798615,-48.1087458600982
8ff8e5b0676fc679a45f4fae3854fcd7,353f7ad01ca05be7416d4d65682a0077,52150,recife,PE,Active,57d74bf069e210bac3ce7a0892c54234,delivered,2018-03-07 00:09:49,2018-03-07 16:29:28,2018-03-08 20:01:38,2018-03-18 19:12:35,2018-04-02,10.0,1.0,boleto,1.0,59.03,603a1372413c9e76dc59da8474c45d04,3.0,no comment,no comment,2018-03-19,2018-03-20 15:43:52,52150,recife,PE,-8.003805547648852,-34.91157312934405
a3a1aad42cd8cf0be115ba5dd3b49db5,0d936d4fc643057083df630a57c0ff03,53010,olinda,PE,Active,fc7751d45cde74709da50019543e755e,delivered,2017-04-28 20:13:41,2017-04-28 20:25:12,2017-05-02 14:43:28,2017-05-23 15:39:32,2017-06-08,21.0,1.0,credit_card,1.0,80.77,d2e784711804be8a68b1ea3cd622378c,5.0,no comment,muito satisfeito ,2017-05-24,2017-05-25 09:39:30,53010,olinda,PE,-8.021272871775617,-34.85267940685092
df2a5fac390ebf96fd3efa70fe4758c8,5ababc6c33b702cbe31f1631d15b4b5a,68815,curralinho,PA,Active,4fc1fb51c00a593d698708ba797bf73c,delivered,2018-08-05 19:49:07,2018-08-05 19:55:19,2018-08-08 13:37:00,2018-08-22 22:11:39,2018-08-27,14.0,1.0,debit_card,1.0,355.29,ec587f7aa0a74d7c6de7abb1536a1b09,5.0,no comment,Pruduto de ótima qualidade . Foi entregue dentro prazo,2018-08-23,2018-08-24 08:36:32,68815,curralinho,PA,-1.813653345713988,-49.79584145908497
2adc5a6e729b462802e8443f719d9255,e10b68125f54adc15562b1fa412e655a,12830,sao jose do barreiro,SP,Active,db6fc36ce2a94f3e7af05707163314d4,delivered,2018-01-09 06:05:58,2018-01-09 07:16:05,2018-02-05 15:51:57,2018-02-15 23:35:32,2018-03-07,10.0,1.0,credit_card,8.0,84.88,03d1f4565846ce50fd2dcb67dbcb8672,3.0,no comment,Veio amassado o podruto,2018-02-16,2018-02-19 06:38:42,12830,sao jose do barreiro,SP,-22.644688712752306,-44.57800525495711
186ec83c7ec57c2073127c57d48d6549,7cecee7f130941c470e112c8c9234e4e,12830,sao jose do barreiro,SP,Active,57cbc8e34a5ceffb92f8b3193e4ffdb8,delivered,2018-08-02 16:24:47,2018-08-03 02:50:33,2018-08-03 16:39:00,2018-08-08 19:26:39,2018-08-16,5.0,1.0,boleto,1.0,113.33,78365da66322c59512af308b0dfd61cc,5.0,no comment,no comment,2018-08-09,2018-08-10 12:20:26,12830,sao jose do barreiro,SP,-22.644688712752306,-44.57800525495711
88b70dbcdfd14e8ddbff6db130096c3f,e10b68125f54adc15562b1fa412e655a,12830,sao jose do barreiro,SP,Active,1079ee0942568d7c4778bad8d4192e0e,delivered,2017-06-05 22:02:18,2017-06-05 22:10:21,2017-06-07 16:16:35,2017-06-14 13:39:01,2017-06-26,7.0,1.0,credit_card,6.0,62.68,34bfdda051bc96342e92eb9db35790d1,5.0,no comment,Muito boa rápida e eficiente,2017-06-15,2017-06-15 23:12:03,12830,sao jose do barreiro,SP,-22.644688712752306,-44.57800525495711
571a9b575c4f7da10ac263410da3eb54,b638efc3c6873e97c798b7e9d192388e,35270,mendes pimentel,MG,Active,f01446f8957b17a489cea2b2b77c1e97,delivered,2018-07-11 09:41:14,2018-07-11 09:50:24,2018-07-18 14:10:00,2018-07-24 01:13:57,2018-08-01,5.0,1.0,credit_card,2.0,50.32,ef2bf81cacdb2e0dc5bfed81fc0028e3,5.0,Nota dez,Parabéns vcs foi entregue antis do prazo. eu recomendo obrigado luiz,2018-07-24,2018-07-24 23:11:59,35270,mendes pimentel,MG,-18.66013645397016,-41.404821059461646
f0a961193385015dd1b2789126c34487,ac4b7bdf34250c11948586efbb0f16d6,35270,mendes pimentel,MG,Active,0ad01dd05d74bc7891d57312627ec33b,delivered,2017-11-14 10:15:11,2017-11-14 10:47:57,2017-11-14 22:37:33,2017-11-20 18:48:55,2017-12-14,6.0,1.0,boleto,1.0,158.09,b74836fc42f499d2a95b16d560e88534,5.0,no comment,gostei do tempo de entrega,2017-11-21,2017-11-24 17:03:37,35270,mendes pimentel,MG,-18.66013645397016,-41.404821059461646
69cf319150fbe6796a8fc7cb1130906d,5950403817f9120682f2a3330de922ad,35270,mendes pimentel,MG,Active,856d4ca373e855bd0cc6f782cd78686d,delivered,2018-05-15 19:29:27,2018-05-15 19:53:03,2018-05-16 12:37:00,2018-05-22 21:42:26,2018-06-04,6.0,1.0,credit_card,3.0,65.22,5728aa94c225b74ad4534d35ee534158,5.0,RECOMENDO,no comment,2018-05-23,2018-05-28 13:52:08,35270,mendes pimentel,MG,-18.66013645397016,-41.404821059461646
d595b92f8ce23b99619ff596b8d5ee3f,b04a24589f6c6540e2021a601ab00f99,35270,mendes pimentel,MG,Active,b67a5312d2d005a148c1c5b0f767bf72,delivered,2018-02-13 18:02:24,2018-02-13 18:15:28,2018-02-15 20:56:03,2018-02-27 01:24:57,2018-03-15,11.0,1.0,credit_card,2.0,159.21,341d999499673f0785cd220a5e617cc3,5.0,no comment,"Produto chegou antes do prazo, conforme solicitado e em perfeita condição. Ótima negociação e compra. Recomendo a compra do produto.",2018-02-28,2018-03-05 19:22:03,35270,mendes pimentel,MG,-18.66013645397016,-41.404821059461646
b42d2029896109ef336097650cf0e7af,c28bb51e3069fc0c18b767835cbd0c1b,35270,mendes pimentel,MG,Active,8f0ece4530d9684c0412c31486a5aee4,delivered,2018-08-14 22:48:49,2018-08-14 23:04:02,2018-08-15 14:43:00,2018-08-21 01:32:24,2018-09-19,5.0,1.0,credit_card,2.0,44.89,462cf9c6e48e996f484c0b8f48b18d48,5.0,otima,gostei muito do produto.,2018-08-21,2018-08-21 21:16:38,35270,mendes pimentel,MG,-18.66013645397016,-41.404821059461646
d3e422a0da17d181e0a3877325c3d3ee,506d6cf0a8806f688cd5b05626819e2c,72450,brasilia,DF,Active,d3a0d186a5e203acfa13cd9a541073d5,delivered,2017-11-06 16:56:20,2017-11-07 07:30:32,2017-11-07 19:14:15,2017-11-10 21:57:53,2017-11-27,3.0,1.0,boleto,1.0,114.45,5c567db92f74caa102b1ac11a852d59a,5.0,no comment,no comment,2017-11-11,2017-11-12 05:17:45,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
3e1180884767238f00a30b9bc529783d,7038565fb9bd5d66ded7e16c7ce02461,72450,brasilia,DF,Active,18c1040bac4b6a31a10b6d4201072ce2,delivered,2018-05-09 13:05:32,2018-05-10 17:38:07,2018-05-11 13:02:00,2018-05-17 20:41:39,2018-05-30,6.0,1.0,credit_card,4.0,45.22,a44891f74fe94f29dbbfa6f7b60cceba,5.0,Muito bom !,Rápido ainda veio com um brinde! top,2018-05-18,2018-05-21 19:13:32,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
e5c572f3eee5a867a24d9e70b1f45c05,88649e41fbe394406a26172086142a12,72450,brasilia,DF,Active,550c5a737f2d08a5e934958da8fb29bb,delivered,2018-01-17 22:28:59,2018-01-17 22:50:09,2018-01-19 00:05:23,2018-01-26 22:59:05,2018-02-09,8.0,1.0,credit_card,2.0,165.8,00a94c6eefaf318ce0d3b56ce51b4d31,5.0,no comment,Chegou no tempo certo,2018-01-27,2018-01-28 01:13:41,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
f6750b796dc102521e62579639ad43b1,4a2068cc616de2b18994f46cfe1a3d4d,72450,brasilia,DF,Active,f33aa647f08ec9623c76b6212be92333,shipped,2017-05-23 17:03:13,2017-05-24 02:55:37,2017-05-24 12:31:48,,2017-06-19,,1.0,boleto,1.0,100.34,d0fc28c356fc7317db44379249015872,1.0,no comment,Não recebi o produto e continuo sem receber o estorno do valor que paguei pro produto.,2017-06-22,2017-06-28 16:29:12,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
177d820976192a77707c09bac83692a0,a57cea493b2e1e539f595d57fe1119ef,72450,brasilia,DF,Active,414ff80d3a01febf4150fbec6d223205,delivered,2017-02-22 21:04:11,2017-02-24 02:50:19,2017-03-01 05:51:41,2017-03-11 10:43:36,2017-03-27,10.0,1.0,boleto,1.0,123.06,d54124a2d4592fb1e35dfa5f08f538ec,5.0,no comment,EXCELENTE E LINDA. ,2017-03-12,2017-03-13 21:30:57,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
493a49563666be92550d578b66153b30,d1fe2f97522f5cf484b03771cbec7ad8,72450,brasilia,DF,Active,4fed7e164d72f95835ee9b4fdd2ebbe1,delivered,2017-10-08 14:15:50,2017-10-08 14:36:28,2017-10-10 20:52:16,2017-10-16 16:34:31,2017-11-08,6.0,1.0,credit_card,3.0,51.14,7e5b28454ee964a39e4b6d53fff125b1,5.0,no comment,no comment,2017-10-17,2017-10-18 14:27:08,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
ada9137aaa12f2327f1f775bd8f160c8,1e9b4f7f89af6cf3db0a5a1f92241cef,72450,brasilia,DF,Active,4723d2b5267461aedbbf2788ef629c31,delivered,2018-02-25 14:15:44,2018-02-25 14:28:12,2018-02-26 21:22:08,2018-03-13 16:26:42,2018-03-20,15.0,1.0,credit_card,1.0,87.64,5b87231fd9952db68d5770a98e0ff613,4.0,no comment,no comment,2018-03-14,2018-03-15 02:21:30,72450,brasilia,DF,-16.008511777961637,-48.05001692124417
e7714a0cb7c1791ef6aecc21c8cff9c1,f1d048bdf1ab1d4ce450b4237ffcec41,36720,volta grande,MG,Active,934838488a3fc133b3cb9b1f716c5937,delivered,2018-07-20 00:41:44,2018-07-20 00:55:21,2018-07-20 13:50:00,2018-07-27 13:03:56,2018-08-10,7.0,1.0,credit_card,6.0,68.44,65b9e4853b2d8fba311ecf103a48701d,3.0,Bom,"Gostei, chegou bem rapido",2018-07-28,2018-07-30 17:45:37,36720,volta grande,MG,-21.77324045490216,-42.53838056139481
5e74fdb092ef6450a1a39cfccd73a2d1,0973d5b756aeea942711a5044e8de196,36720,volta grande,MG,Active,14d669598f68c894de7412ad5b49d724,delivered,2018-04-03 21:23:48,2018-04-03 21:35:22,2018-04-04 21:48:23,2018-04-17 21:19:23,2018-04-30,13.0,1.0,credit_card,5.0,50.72,64a629d7005030fd803f4a6d013c1b4d,5.0,no comment,otimos produtos perfeita qualidade estou muito satisfeito,2018-04-18,2018-04-19 17:04:29,36720,volta grande,MG,-21.77324045490216,-42.53838056139481
a096c55fc5ab79f92c64f63541ac39e8,10ff81967c0b118cb0dce61eb430df72,36720,volta grande,MG,Active,01efe0209a92b2f21f6e0edee4bd4eb6,delivered,2018-06-24 19:18:27,2018-06-24 19:36:05,2018-06-25 10:49:00,2018-07-06 11:41:04,2018-07-19,11.0,1.0,credit_card,9.0,96.65,,,,,,,36720,volta grande,MG,-21.77324045490216,-42.53838056139481
5afb5f268ff16842dc87548c7bcb4690,188ef8f9db0d9602fac4cb40302c31d2,36720,volta grande,MG,Active,179643231d5131dc81e54ce16437972f,delivered,2017-03-03 20:55:16,2017-03-03 21:10:16,2017-04-07 14:20:14,2017-04-12 09:58:12,2017-04-07,5.0,1.0,credit_card,2.0,164.15,3848b75c5bfe221557d5a85708d9c906,1.0,no comment,"Meu produto não foi entregue, sem me da nenhuma informação. Cancelaram meu pedido sem me informar de nada.Nao gostei",2017-04-09,2017-04-09 10:12:21,36720,volta grande,MG,-21.77324045490216,-42.53838056139481
8e791f9f55fe93044d73c6d79b1cce11,8e2211b4f8991190e309f38fccf7a8f3,7231,guarulhos,SP,Active,b2e7423926537e79e712ccf08ce1a53f,delivered,2017-05-03 09:49:58,2017-05-04 10:25:21,2017-05-04 11:12:40,2017-05-09 13:15:18,2017-05-24,5.0,2.0,voucher,1.0,52.4,cc781e772de99640ba0fb2ab90c0bf01,4.0,no comment,no comment,2017-05-10,2017-05-11 12:57:24,7231,guarulhos,SP,-23.45614391249613,-46.46460021464385
8e791f9f55fe93044d73c6d79b1cce11,8e2211b4f8991190e309f38fccf7a8f3,7231,guarulhos,SP,Active,b2e7423926537e79e712ccf08ce1a53f,delivered,2017-05-03 09:49:58,2017-05-04 10:25:21,2017-05-04 11:12:40,2017-05-09 13:15:18,2017-05-24,5.0,1.0,credit_card,3.0,61.39,cc781e772de99640ba0fb2ab90c0bf01,4.0,no comment,no comment,2017-05-10,2017-05-11 12:57:24,7231,guarulhos,SP,-23.45614391249613,-46.46460021464385
